subscription_id,user_id,plan_type,start_date,end_date,status
sub_00006302,user_005534,pro,2025-12-05,,active
sub_00006303,user_005535,free,2025-11-10,,active
sub_00006304,user_005536,free,2024-07-21,,active
sub_00006305,user_005536,pro,2024-10-09,,active
sub_00006306,user_005537,free,2025-02-15,,active
sub_00006307,user_005538,free,2025-10-28,,active
sub_00006308,user_005539,enterprise,2025-06-05,,active
sub_00006309,user_005540,enterprise,2025-01-01,,active
sub_00006310,user_005540,pro,2025-03-01,,active
sub_00006311,user_005541,free,2025-09-22,,active
sub_00006312,user_005542,pro,2025-04-11,,active
sub_00006313,user_005543,enterprise,2025-08-17,,active
sub_00006314,user_005544,pro,2025-12-27,,active
sub_00006315,user_005545,enterprise,2025-06-22,,active
sub_00006316,user_005546,free,2025-09-18,,active
sub_00006317,user_005547,enterprise,2025-11-14,,active
sub_00006318,user_005548,pro,2025-10-14,,active
sub_00006319,user_005549,free,2025-10-21,,active
sub_00006320,user_005550,free,2024-04-14,,active
sub_00006321,user_005551,free,2024-11-18,,active
sub_00006322,user_005552,free,2025-02-07,,active
sub_00006323,user_005553,enterprise,2025-10-09,,active
sub_00006324,user_005554,pro,2025-06-27,,active
sub_00006325,user_005555,free,2025-12-02,,active
sub_00006326,user_005556,free,2025-11-14,,active
sub_00006327,user_005557,enterprise,2025-09-16,,active
sub_00006328,user_005558,pro,2025-12-14,,active
sub_00006329,user_005559,free,2025-10-20,,active
sub_00006330,user_005560,pro,2025-02-18,,active
sub_00006331,user_005561,free,2025-02-14,,active
sub_00006332,user_005562,pro,2025-12-13,,active
sub_00006333,user_005563,free,2025-12-01,,active
sub_00006334,user_005564,free,2025-12-20,,active
sub_00006335,user_005565,free,2024-11-24,,active
sub_00006336,user_005566,pro,2025-10-19,,active
sub_00006337,user_005567,pro,2025-12-12,,active
sub_00006338,user_005568,pro,2025-01-25,,active
sub_00006339,user_005569,free,2025-08-05,,active
sub_00006340,user_005570,free,2025-06-04,,active
sub_00006341,user_005571,free,2025-09-14,,active
sub_00006342,user_005572,free,2025-06-26,,active
sub_00006343,user_005573,enterprise,2025-07-02,,active
sub_00006344,user_005573,pro,2025-09-17,,active
sub_00006345,user_005574,free,2024-10-15,,active
sub_00006346,user_005574,enterprise,2025-01-07,,active
sub_00006347,user_005575,free,2025-12-07,,active
sub_00006348,user_005576,free,2024-03-08,,active
sub_00006349,user_005577,pro,2025-01-16,,active
sub_00006350,user_005577,enterprise,2025-02-24,,active
sub_00006351,user_005578,pro,2025-05-25,,active
sub_00006352,user_005579,pro,2025-10-18,,active
sub_00006353,user_005580,pro,2025-12-10,,active
sub_00006354,user_005581,free,2025-04-04,,active
sub_00006355,user_005582,free,2024-12-13,,active
sub_00006356,user_005583,free,2025-03-06,,active
sub_00006357,user_005584,free,2024-07-06,,active
sub_00006358,user_005585,free,2025-12-27,,active
sub_00006359,user_005586,free,2025-06-23,,active
sub_00006360,user_005587,pro,2025-10-27,,active
sub_00006361,user_005587,enterprise,2025-12-29,,active
sub_00006362,user_005588,free,2024-12-16,,active
sub_00006363,user_005589,free,2025-08-31,,active
sub_00006364,user_005590,pro,2025-04-10,,active
sub_00006365,user_005590,enterprise,2025-05-22,,active
sub_00006366,user_005591,enterprise,2024-12-07,,active
sub_00006367,user_005592,free,2025-05-02,,active
sub_00006368,user_005593,free,2024-03-24,,active
sub_00006369,user_005593,pro,2024-07-17,,active
sub_00006370,user_005594,free,2025-04-15,,active
sub_00006371,user_005594,pro,2025-08-12,,active
sub_00006372,user_005595,free,2025-07-07,,active
sub_00006373,user_005595,pro,2025-12-22,,active
sub_00006374,user_005596,free,2025-10-27,,active
sub_00006375,user_005597,pro,2025-08-08,,active
sub_00006376,user_005598,free,2025-07-15,,active
sub_00006377,user_005599,pro,2025-09-10,,active
sub_00006378,user_005600,free,2025-08-03,,active
sub_00006379,user_005601,free,2025-05-07,,active
sub_00006380,user_005602,free,2024-07-14,,active
sub_00006381,user_005603,free,2025-12-18,,active
sub_00006382,user_005604,free,2025-01-25,,active
sub_00006383,user_005605,free,2024-12-19,,active
sub_00006384,user_005606,pro,2025-09-19,,active
sub_00006385,user_005606,enterprise,2025-10-22,,active
sub_00006386,user_005607,pro,2025-11-11,,active
sub_00006387,user_005608,free,2025-08-21,,active
sub_00006388,user_005609,pro,2024-12-16,,active
sub_00006389,user_005609,enterprise,2025-04-19,,active
sub_00006390,user_005610,free,2025-11-26,,active
sub_00006391,user_005611,free,2025-06-16,,active
sub_00006392,user_005611,pro,2025-08-23,,active
sub_00006393,user_005612,pro,2025-07-25,,active
sub_00006394,user_005613,free,2024-08-28,,active
sub_00006395,user_005614,free,2025-10-11,,active
sub_00006396,user_005615,free,2025-08-08,,active
sub_00006397,user_005616,free,2025-07-08,,active
sub_00006398,user_005617,free,2025-11-13,,active
sub_00006399,user_005618,free,2025-11-08,,active
sub_00006400,user_005619,free,2025-12-30,,active
sub_00006401,user_005620,free,2025-02-23,,active
sub_00006402,user_005621,free,2025-11-02,,active
sub_00006403,user_005622,free,2025-10-21,,active
sub_00006404,user_005623,free,2025-07-07,,active
sub_00006405,user_005623,pro,2025-12-19,,active
sub_00006406,user_005624,pro,2025-07-17,,active
sub_00006407,user_005625,pro,2025-05-21,,active
sub_00006408,user_005626,free,2025-06-08,,active
sub_00006409,user_005627,free,2025-12-13,,active
sub_00006410,user_005628,free,2024-04-28,,active
sub_00006411,user_005628,pro,2024-10-07,,active
sub_00006412,user_005629,free,2025-03-30,,active
sub_00006413,user_005630,free,2024-12-02,,active
sub_00006414,user_005631,free,2025-10-16,,active
sub_00006415,user_005632,free,2025-09-14,,active
sub_00006416,user_005633,enterprise,2025-08-19,,active
sub_00006417,user_005633,pro,2025-10-17,,active
sub_00006418,user_005634,pro,2025-06-09,,active
sub_00006419,user_005635,free,2025-10-03,,active
sub_00006420,user_005636,free,2025-06-28,,active
sub_00006421,user_005637,free,2024-08-22,,active
sub_00006422,user_005638,free,2025-06-10,,active
sub_00006423,user_005639,free,2024-09-27,,active
sub_00006424,user_005640,free,2025-08-06,,active
sub_00006425,user_005641,free,2025-07-30,,active
sub_00006426,user_005642,free,2025-04-23,,active
sub_00006427,user_005643,pro,2025-02-09,,active
sub_00006428,user_005643,free,2025-07-18,,active
sub_00006429,user_005644,enterprise,2024-12-27,,active
sub_00006430,user_005645,free,2025-06-25,,active
sub_00006431,user_005646,free,2025-04-15,,active
sub_00006432,user_005647,enterprise,2025-12-27,,active
sub_00006433,user_005648,free,2025-05-12,,active
sub_00006434,user_005648,pro,2025-08-28,,active
sub_00006435,user_005649,free,2024-12-21,,active
sub_00006436,user_005650,free,2025-01-26,,active
sub_00006437,user_005651,enterprise,2024-10-09,,active
sub_00006438,user_005652,free,2025-08-23,,active
sub_00006439,user_005653,pro,2025-10-09,,active
sub_00006440,user_005653,enterprise,2025-12-03,,active
sub_00006441,user_005654,pro,2025-10-10,,active
sub_00006442,user_005655,pro,2025-04-21,,active
sub_00006443,user_005656,free,2024-08-01,,active
sub_00006444,user_005657,free,2024-09-21,,active
sub_00006445,user_005657,pro,2025-01-01,,active
sub_00006446,user_005658,free,2025-11-05,,active
sub_00006447,user_005659,free,2025-04-27,,active
sub_00006448,user_005659,pro,2025-06-06,,active
sub_00006449,user_005660,free,2025-06-08,,active
sub_00006450,user_005661,free,2025-06-10,,active
sub_00006451,user_005662,pro,2024-08-19,,active
sub_00006452,user_005663,free,2025-07-22,,active
sub_00006453,user_005664,free,2025-12-29,,active
sub_00006454,user_005665,free,2025-11-07,,active
sub_00006455,user_005666,pro,2025-06-16,,active
sub_00006456,user_005667,enterprise,2024-04-17,,active
sub_00006457,user_005668,pro,2025-03-04,,active
sub_00006458,user_005669,enterprise,2024-04-19,,active
sub_00006459,user_005670,enterprise,2025-07-14,,active
sub_00006460,user_005671,free,2025-10-01,,active
sub_00006461,user_005671,pro,2025-12-09,,active
sub_00006462,user_005672,free,2025-12-22,,active
sub_00006463,user_005673,free,2024-03-28,,active
sub_00006464,user_005674,pro,2025-10-02,,active
sub_00006465,user_005675,pro,2024-09-23,,active
sub_00006466,user_005676,free,2025-11-01,,active
sub_00006467,user_005677,pro,2025-06-12,,active
sub_00006468,user_005678,free,2025-08-25,,active
sub_00006469,user_005679,free,2025-03-22,,active
sub_00006470,user_005680,free,2024-09-07,,active
sub_00006471,user_005680,enterprise,2024-11-20,,active
sub_00006472,user_005681,pro,2025-10-02,,active
sub_00006473,user_005682,pro,2025-12-06,,active
sub_00006474,user_005683,enterprise,2025-04-15,,active
sub_00006475,user_005684,free,2025-11-29,,active
sub_00006476,user_005685,free,2025-12-24,,active
sub_00006477,user_005686,free,2025-10-25,,active
sub_00006478,user_005687,enterprise,2025-05-25,,active
sub_00006479,user_005688,free,2025-11-20,,active
sub_00006480,user_005689,free,2025-04-16,,active
sub_00006481,user_005690,free,2025-05-10,,active
sub_00006482,user_005691,free,2025-02-21,,active
sub_00006483,user_005691,enterprise,2025-03-24,,active
sub_00006484,user_005692,enterprise,2025-12-05,,active
sub_00006485,user_005693,free,2025-09-05,,active
sub_00006486,user_005694,pro,2025-11-18,,active
sub_00006487,user_005695,free,2025-09-24,,active
sub_00006488,user_005696,free,2025-10-15,,active
sub_00006489,user_005697,free,2025-03-26,,active
sub_00006490,user_005698,free,2025-04-26,,active
sub_00006491,user_005699,enterprise,2024-12-21,,active
sub_00006492,user_005699,free,2025-02-20,,active
sub_00006493,user_005700,pro,2025-12-12,,active
sub_00006494,user_005701,pro,2024-07-23,,active
sub_00006495,user_005702,free,2025-12-07,,active
sub_00006496,user_005703,free,2024-12-13,,active
sub_00006497,user_005704,free,2025-04-12,,active
sub_00006498,user_005704,enterprise,2025-07-16,,active
sub_00006499,user_005705,free,2025-11-03,,active
sub_00006500,user_005706,free,2025-10-14,,active
sub_00006501,user_005707,free,2025-06-06,,active
sub_00006502,user_005708,pro,2025-12-09,,active
sub_00006503,user_005709,enterprise,2025-09-25,,active
sub_00006504,user_005710,free,2025-05-10,,active
sub_00006505,user_005711,pro,2025-06-29,,active
sub_00006506,user_005712,free,2025-10-10,,active
sub_00006507,user_005713,free,2025-09-01,,active
sub_00006508,user_005714,pro,2025-09-26,,active
sub_00006509,user_005714,enterprise,2025-11-21,,active
sub_00006510,user_005715,pro,2025-09-06,,active
sub_00006511,user_005716,free,2025-10-18,,active
sub_00006512,user_005717,free,2025-08-11,,active
sub_00006513,user_005718,pro,2025-09-01,,active
sub_00006514,user_005719,enterprise,2025-06-13,,active
sub_00006515,user_005720,enterprise,2025-10-17,,active
sub_00006516,user_005721,enterprise,2025-07-16,,active
sub_00006517,user_005722,pro,2025-06-14,,active
sub_00006518,user_005723,enterprise,2025-05-28,,active
sub_00006519,user_005724,free,2025-08-11,,active
sub_00006520,user_005725,free,2025-02-11,,active
sub_00006521,user_005726,enterprise,2024-04-26,,active
sub_00006522,user_005726,pro,2024-06-04,,active
sub_00006523,user_005727,pro,2025-10-11,,active
sub_00006524,user_005728,free,2025-08-27,,active
sub_00006525,user_005729,free,2025-04-25,,active
sub_00006526,user_005730,free,2025-06-01,,active
sub_00006527,user_005731,free,2025-11-11,,active
sub_00006528,user_005732,free,2025-07-01,,active
sub_00006529,user_005733,pro,2024-11-17,,active
sub_00006530,user_005734,free,2024-06-25,,active
sub_00006531,user_005735,free,2025-10-15,,active
sub_00006532,user_005736,pro,2024-08-14,,active
sub_00006533,user_005737,pro,2025-09-15,,active
sub_00006534,user_005738,free,2025-11-11,,active
sub_00006535,user_005739,free,2025-06-14,,active
sub_00006536,user_005740,free,2025-05-11,,active
sub_00006537,user_005741,pro,2025-08-10,,active
sub_00006538,user_005742,free,2025-08-22,,active
sub_00006539,user_005743,free,2025-09-05,,active
sub_00006540,user_005744,free,2025-06-11,,active
sub_00006541,user_005745,pro,2025-11-30,,active
sub_00006542,user_005746,pro,2024-11-19,,active
sub_00006543,user_005747,enterprise,2025-12-13,,active
sub_00006544,user_005748,free,2025-10-21,,active
sub_00006545,user_005749,free,2025-08-29,,active
sub_00006546,user_005750,free,2025-09-28,,active
sub_00006547,user_005750,pro,2025-12-13,,active
sub_00006548,user_005751,free,2025-09-12,,active
sub_00006549,user_005752,free,2025-01-20,,active
sub_00006550,user_005753,enterprise,2025-01-09,,active
sub_00006551,user_005754,free,2024-10-07,,active
sub_00006552,user_005755,free,2025-10-08,,active
sub_00006553,user_005756,pro,2025-09-04,,active
sub_00006554,user_005757,pro,2025-09-30,,active
sub_00006555,user_005758,pro,2024-12-20,,active
sub_00006556,user_005759,pro,2025-03-16,,active
sub_00006557,user_005760,free,2025-12-04,,active
sub_00006558,user_005761,free,2025-07-30,,active
sub_00006559,user_005761,pro,2025-12-24,,active
sub_00006560,user_005762,enterprise,2025-03-28,,active
sub_00006561,user_005763,free,2025-05-03,,active
sub_00006562,user_005763,pro,2025-06-11,,active
sub_00006563,user_005764,pro,2025-09-22,,active
sub_00006564,user_005765,pro,2025-02-15,,active
sub_00006565,user_005766,free,2024-12-21,,active
sub_00006566,user_005767,free,2025-02-05,,active
sub_00006567,user_005767,pro,2025-04-20,,active
sub_00006568,user_005768,enterprise,2025-08-25,,active
sub_00006569,user_005769,free,2024-09-09,,active
sub_00006570,user_005770,free,2024-11-05,,active
sub_00006571,user_005771,free,2024-12-11,,active
sub_00006572,user_005772,free,2025-11-04,,active
sub_00006573,user_005773,free,2025-11-24,,active
sub_00006574,user_005774,pro,2025-09-29,,active
sub_00006575,user_005775,free,2025-09-08,,active
sub_00006576,user_005776,pro,2025-07-09,,active
sub_00006577,user_005777,enterprise,2024-10-31,,active
sub_00006578,user_005778,enterprise,2025-02-22,,active
sub_00006579,user_005778,pro,2025-03-29,,active
sub_00006580,user_005779,free,2025-07-04,,active
sub_00006581,user_005780,free,2025-11-07,,active
sub_00006582,user_005781,free,2025-11-18,,active
sub_00006583,user_005782,free,2025-01-25,,active
sub_00006584,user_005783,free,2025-07-08,,active
sub_00006585,user_005784,free,2025-10-19,,active
sub_00006586,user_005785,enterprise,2025-12-22,,active
sub_00006587,user_005786,free,2025-10-20,,active
sub_00006588,user_005787,free,2025-08-15,,active
sub_00006589,user_005788,pro,2025-05-19,,active
sub_00006590,user_005789,free,2025-02-01,,active
sub_00006591,user_005789,pro,2025-05-08,,active
sub_00006592,user_005790,free,2025-07-17,,active
sub_00006593,user_005791,free,2025-03-11,,active
sub_00006594,user_005792,free,2025-01-30,,active
sub_00006595,user_005793,free,2025-07-03,,active
sub_00006596,user_005794,free,2025-08-27,,active
sub_00006597,user_005794,pro,2025-12-19,,active
sub_00006598,user_005795,free,2025-11-12,,active
sub_00006599,user_005796,free,2025-07-25,,active
sub_00006600,user_005797,free,2025-03-11,,active
sub_00006601,user_005798,enterprise,2025-11-29,,active
sub_00006602,user_005799,free,2025-07-15,,active
sub_00006603,user_005800,free,2025-12-03,,active
sub_00006604,user_005801,free,2025-08-31,,active
sub_00006605,user_005802,free,2025-02-13,,active
sub_00006606,user_005803,free,2025-10-29,,active
sub_00006607,user_005804,free,2025-05-17,,active
sub_00006608,user_005805,free,2025-06-17,,active
sub_00006609,user_005805,enterprise,2025-12-06,,active
sub_00006610,user_005806,free,2024-11-10,,active
sub_00006611,user_005807,free,2025-10-21,,active
sub_00006612,user_005808,pro,2025-09-27,,active
sub_00006613,user_005809,free,2025-07-24,,active
sub_00006614,user_005810,free,2025-11-23,,active
sub_00006615,user_005811,free,2024-06-07,,active
sub_00006616,user_005812,free,2025-04-25,,active
sub_00006617,user_005812,pro,2025-07-23,,active
sub_00006618,user_005813,free,2025-07-10,,active
sub_00006619,user_005814,pro,2025-02-10,,active
sub_00006620,user_005815,free,2025-11-23,,active
sub_00006621,user_005816,pro,2025-11-14,,active
sub_00006622,user_005817,pro,2025-12-28,,active
sub_00006623,user_005818,free,2024-11-26,,active
sub_00006624,user_005819,free,2025-10-29,,active
sub_00006625,user_005820,enterprise,2025-11-17,,active
sub_00006626,user_005821,free,2025-10-28,,active
sub_00006627,user_005822,pro,2025-08-10,,active
sub_00006628,user_005823,free,2025-01-13,,active
