user_id,signup_date,user_segment,initial_plan,acquisition_channel,country
user_011575,2025-10-20,student,pro,partnership,Canada
user_011576,2025-08-17,business,enterprise,organic,USA
user_011577,2025-02-03,content_creator,free,organic,USA
user_011578,2025-10-04,student,free,paid_ad,UK
user_011579,2025-09-12,business,pro,organic,USA
user_011580,2025-10-29,student,pro,paid_ad,Brazil
user_011581,2024-06-24,developer,pro,social_media,Canada
user_011582,2024-12-19,content_creator,free,organic,USA
user_011583,2025-09-26,business,pro,paid_ad,UK
user_011584,2025-08-19,content_creator,free,paid_ad,Australia
user_011585,2025-12-07,developer,free,organic,Other
user_011586,2025-09-01,content_creator,free,paid_ad,USA
user_011587,2025-11-29,content_creator,free,paid_ad,UK
user_011588,2025-05-09,content_creator,pro,referral,Other
user_011589,2025-02-02,student,pro,organic,Other
user_011590,2025-10-24,student,enterprise,social_media,USA
user_011591,2024-11-30,content_creator,free,partnership,USA
user_011592,2025-09-25,content_creator,pro,organic,Other
user_011593,2024-11-21,student,free,organic,USA
user_011594,2025-01-11,student,pro,organic,USA
user_011595,2024-10-17,business,pro,referral,UK
user_011596,2025-03-22,developer,free,organic,Canada
user_011597,2025-02-07,content_creator,free,organic,India
user_011598,2024-07-12,student,free,paid_ad,France
user_011599,2025-07-25,developer,free,organic,Other
user_011600,2025-09-09,content_creator,enterprise,partnership,USA
user_011601,2024-10-31,business,enterprise,partnership,USA
user_011602,2025-08-21,student,free,partnership,USA
user_011603,2025-09-12,business,pro,referral,USA
user_011604,2025-10-26,developer,free,referral,Australia
user_011605,2025-12-04,content_creator,free,paid_ad,Other
user_011606,2025-10-21,content_creator,pro,organic,Canada
user_011607,2025-05-16,developer,free,referral,UK
user_011608,2025-07-27,developer,free,paid_ad,USA
user_011609,2024-07-28,developer,free,paid_ad,USA
user_011610,2024-09-10,developer,free,partnership,Canada
user_011611,2025-06-23,student,free,organic,UK
user_011612,2025-11-09,developer,enterprise,organic,USA
user_011613,2025-11-18,business,enterprise,paid_ad,India
user_011614,2024-11-03,developer,free,paid_ad,USA
user_011615,2025-07-26,content_creator,pro,organic,USA
user_011616,2025-04-11,developer,free,organic,India
user_011617,2025-09-11,developer,free,organic,Australia
user_011618,2025-12-22,student,pro,organic,USA
user_011619,2025-05-11,student,free,organic,Germany
user_011620,2025-12-07,business,enterprise,partnership,USA
user_011621,2025-03-12,developer,pro,organic,UK
user_011622,2025-12-15,developer,free,organic,USA
user_011623,2025-12-26,content_creator,free,paid_ad,USA
user_011624,2025-02-02,content_creator,free,social_media,USA
user_011625,2024-10-27,content_creator,free,paid_ad,UK
user_011626,2025-09-22,developer,enterprise,social_media,USA
user_011627,2025-04-24,business,pro,social_media,UK
user_011628,2025-05-04,content_creator,free,partnership,USA
user_011629,2025-07-09,student,free,partnership,Other
user_011630,2024-10-03,business,free,partnership,USA
user_011631,2025-08-21,content_creator,pro,organic,Japan
user_011632,2025-10-08,developer,free,social_media,India
user_011633,2025-09-14,business,pro,partnership,USA
user_011634,2025-06-10,content_creator,free,social_media,France
user_011635,2025-10-12,student,free,organic,USA
user_011636,2025-04-15,student,free,organic,USA
user_011637,2025-01-16,developer,pro,paid_ad,Japan
user_011638,2025-08-25,developer,free,organic,UK
user_011639,2025-11-07,developer,pro,social_media,India
user_011640,2025-10-19,content_creator,pro,organic,Germany
user_011641,2024-05-11,business,free,referral,India
user_011642,2025-06-21,content_creator,free,organic,USA
user_011643,2025-07-07,developer,enterprise,organic,Australia
user_011644,2025-03-07,student,pro,social_media,USA
user_011645,2024-07-29,content_creator,free,organic,France
user_011646,2025-10-29,developer,free,referral,Japan
user_011647,2025-05-16,content_creator,free,paid_ad,India
user_011648,2025-08-26,developer,free,paid_ad,India
user_011649,2025-07-08,student,free,organic,Japan
user_011650,2025-05-30,business,pro,partnership,Australia
user_011651,2025-09-06,student,pro,paid_ad,India
user_011652,2025-04-30,business,free,referral,Germany
user_011653,2025-07-14,content_creator,pro,organic,Germany
user_011654,2025-12-22,content_creator,free,referral,Brazil
user_011655,2024-11-13,content_creator,pro,organic,USA
user_011656,2025-08-27,student,free,organic,France
user_011657,2025-04-02,content_creator,free,organic,USA
user_011658,2025-12-30,content_creator,pro,organic,France
user_011659,2025-06-13,student,free,paid_ad,Other
user_011660,2025-08-14,developer,free,paid_ad,USA
user_011661,2025-07-27,content_creator,free,paid_ad,Canada
user_011662,2024-12-25,business,pro,organic,Japan
user_011663,2025-03-04,business,pro,partnership,Other
user_011664,2025-11-20,business,pro,paid_ad,USA
user_011665,2025-09-15,student,free,organic,Other
user_011666,2025-11-02,business,enterprise,partnership,France
user_011667,2025-05-16,student,free,paid_ad,Japan
user_011668,2025-03-28,content_creator,free,organic,Australia
user_011669,2025-09-08,student,free,organic,Japan
user_011670,2025-10-06,developer,free,social_media,USA
user_011671,2025-05-04,business,free,paid_ad,France
user_011672,2025-09-09,student,enterprise,paid_ad,USA
user_011673,2025-11-17,student,pro,partnership,Germany
user_011674,2025-05-07,student,free,organic,India
user_011675,2025-02-11,content_creator,pro,paid_ad,Japan
user_011676,2025-09-12,student,free,paid_ad,USA
user_011677,2024-12-13,business,free,organic,UK
user_011678,2025-01-04,student,free,referral,USA
user_011679,2025-04-07,student,free,organic,USA
user_011680,2025-03-23,developer,enterprise,referral,India
user_011681,2025-10-24,developer,pro,organic,Germany
user_011682,2025-11-24,student,free,paid_ad,USA
user_011683,2025-11-19,content_creator,free,organic,Germany
user_011684,2024-12-04,student,free,paid_ad,UK
user_011685,2025-11-18,student,free,partnership,Brazil
user_011686,2025-06-04,content_creator,free,social_media,Germany
user_011687,2025-11-16,developer,free,social_media,Canada
user_011688,2025-11-11,student,free,paid_ad,UK
user_011689,2025-11-04,content_creator,free,paid_ad,USA
user_011690,2025-12-17,content_creator,free,paid_ad,USA
user_011691,2025-07-12,content_creator,pro,paid_ad,USA
user_011692,2025-12-03,content_creator,free,organic,France
user_011693,2025-07-29,content_creator,free,organic,USA
user_011694,2025-06-23,content_creator,pro,paid_ad,India
user_011695,2024-08-21,business,free,paid_ad,USA
user_011696,2025-08-02,content_creator,pro,organic,India
user_011697,2025-02-13,developer,free,organic,Germany
user_011698,2025-09-22,student,free,organic,Australia
user_011699,2025-08-19,business,free,paid_ad,Canada
user_011700,2025-10-30,content_creator,free,paid_ad,USA
user_011701,2025-04-07,developer,pro,partnership,USA
user_011702,2025-11-13,content_creator,free,organic,Brazil
user_011703,2025-10-26,student,pro,paid_ad,Canada
user_011704,2024-11-01,developer,free,organic,Other
user_011705,2025-12-23,business,enterprise,referral,USA
user_011706,2025-06-06,developer,free,paid_ad,Australia
user_011707,2025-10-30,developer,free,referral,Australia
user_011708,2025-10-27,content_creator,free,referral,India
user_011709,2025-10-28,developer,free,organic,France
user_011710,2025-11-17,developer,pro,organic,India
user_011711,2025-08-02,student,free,referral,UK
user_011712,2025-10-01,business,free,paid_ad,USA
user_011713,2025-07-24,developer,free,referral,USA
user_011714,2024-10-14,student,free,organic,India
user_011715,2025-01-20,developer,free,paid_ad,France
user_011716,2025-02-06,developer,free,referral,Australia
user_011717,2025-04-25,content_creator,free,organic,USA
user_011718,2024-09-04,student,pro,organic,Brazil
user_011719,2024-10-22,business,pro,referral,USA
user_011720,2025-05-05,business,pro,paid_ad,Germany
user_011721,2025-07-23,content_creator,pro,referral,Other
user_011722,2025-07-07,content_creator,free,organic,Other
user_011723,2025-12-29,business,free,partnership,India
user_011724,2025-06-09,business,enterprise,partnership,Brazil
user_011725,2025-07-03,student,free,paid_ad,India
user_011726,2025-08-30,developer,free,organic,USA
user_011727,2025-09-05,business,enterprise,paid_ad,USA
user_011728,2025-09-23,content_creator,free,paid_ad,Australia
user_011729,2025-08-16,content_creator,pro,referral,USA
user_011730,2024-08-22,student,pro,paid_ad,Brazil
user_011731,2025-09-08,student,pro,social_media,USA
user_011732,2025-12-10,business,pro,organic,USA
user_011733,2025-02-23,developer,free,paid_ad,USA
user_011734,2025-10-24,content_creator,pro,referral,India
user_011735,2025-10-14,student,free,organic,USA
user_011736,2024-03-14,content_creator,free,organic,Canada
user_011737,2025-04-05,content_creator,pro,referral,Australia
user_011738,2025-05-23,developer,free,partnership,Other
user_011739,2025-09-17,developer,free,partnership,USA
user_011740,2025-05-01,student,free,referral,UK
user_011741,2025-07-18,business,enterprise,organic,USA
user_011742,2025-10-31,developer,free,social_media,USA
user_011743,2025-07-21,developer,free,referral,Canada
user_011744,2025-09-03,business,free,partnership,USA
user_011745,2025-06-12,content_creator,free,paid_ad,USA
user_011746,2025-10-25,business,enterprise,social_media,USA
user_011747,2025-08-03,student,free,paid_ad,USA
user_011748,2025-12-10,developer,free,paid_ad,Australia
user_011749,2025-11-15,business,pro,partnership,France
user_011750,2025-12-18,developer,free,organic,USA
user_011751,2025-11-09,developer,free,organic,India
user_011752,2025-11-17,student,free,organic,Other
user_011753,2025-09-22,content_creator,free,organic,USA
user_011754,2025-09-11,content_creator,free,social_media,UK
user_011755,2024-11-23,business,pro,partnership,Japan
user_011756,2025-07-16,business,enterprise,organic,Other
user_011757,2025-10-14,developer,pro,organic,UK
user_011758,2025-09-18,student,free,partnership,Germany
user_011759,2025-04-06,content_creator,free,paid_ad,India
user_011760,2025-02-24,student,free,paid_ad,Other
user_011761,2025-09-30,content_creator,free,referral,USA
user_011762,2025-03-09,content_creator,free,organic,Japan
user_011763,2024-04-13,content_creator,free,paid_ad,Other
user_011764,2025-11-11,student,free,organic,India
user_011765,2024-11-04,business,enterprise,partnership,Japan
user_011766,2025-01-02,business,pro,partnership,India
user_011767,2025-01-03,student,free,organic,India
user_011768,2025-11-01,developer,free,paid_ad,France
user_011769,2025-05-18,content_creator,free,paid_ad,Canada
user_011770,2025-12-30,student,free,organic,India
user_011771,2025-10-24,student,free,organic,Germany
user_011772,2025-11-02,student,free,referral,Other
user_011773,2024-10-11,content_creator,free,partnership,USA
user_011774,2025-10-22,student,free,social_media,France
user_011775,2025-05-28,content_creator,free,social_media,USA
user_011776,2025-12-14,student,free,social_media,UK
user_011777,2025-06-02,developer,free,referral,UK
user_011778,2025-11-12,student,free,organic,USA
user_011779,2024-05-19,content_creator,enterprise,social_media,USA
user_011780,2024-11-21,developer,pro,paid_ad,Brazil
user_011781,2025-05-08,content_creator,free,paid_ad,Canada
user_011782,2025-04-11,content_creator,free,organic,USA
user_011783,2025-08-10,student,free,organic,Brazil
user_011784,2025-06-09,content_creator,free,organic,USA
user_011785,2024-05-25,content_creator,pro,social_media,UK
user_011786,2024-12-09,content_creator,pro,paid_ad,Other
user_011787,2025-06-12,content_creator,free,organic,Australia
user_011788,2025-10-25,student,enterprise,organic,USA
user_011789,2025-07-19,developer,pro,organic,USA
user_011790,2025-03-21,developer,free,organic,Brazil
user_011791,2025-08-11,student,enterprise,organic,USA
user_011792,2025-11-15,student,free,organic,USA
user_011793,2024-08-25,content_creator,free,paid_ad,Australia
user_011794,2025-10-29,student,free,organic,USA
user_011795,2025-07-25,content_creator,pro,social_media,India
user_011796,2024-11-22,developer,free,organic,Germany
user_011797,2025-02-25,content_creator,pro,organic,Australia
user_011798,2025-12-21,content_creator,free,organic,USA
user_011799,2025-12-07,content_creator,free,paid_ad,USA
user_011800,2025-10-04,student,pro,organic,USA
user_011801,2024-09-23,student,free,paid_ad,USA
user_011802,2025-03-15,content_creator,free,organic,Australia
user_011803,2025-12-21,developer,pro,referral,Germany
user_011804,2025-11-17,student,pro,organic,Germany
user_011805,2025-08-07,student,free,organic,Other
user_011806,2025-10-20,business,free,organic,USA
user_011807,2025-06-28,developer,free,organic,USA
user_011808,2025-10-13,content_creator,free,paid_ad,USA
user_011809,2024-12-21,developer,free,referral,UK
user_011810,2025-12-14,developer,free,paid_ad,USA
user_011811,2025-04-12,content_creator,pro,organic,USA
user_011812,2025-08-27,student,free,referral,India
user_011813,2024-07-30,developer,free,referral,Germany
user_011814,2025-10-29,business,pro,social_media,Other
user_011815,2025-06-19,content_creator,free,partnership,UK
user_011816,2025-10-10,business,enterprise,partnership,Germany
user_011817,2025-08-14,developer,free,organic,India
user_011818,2025-04-17,business,enterprise,partnership,USA
user_011819,2025-08-11,content_creator,free,organic,USA
user_011820,2025-08-15,developer,pro,partnership,France
user_011821,2025-09-30,content_creator,free,organic,USA
user_011822,2025-09-27,business,enterprise,organic,USA
user_011823,2024-09-10,business,free,paid_ad,UK
user_011824,2025-04-25,developer,free,referral,Australia
user_011825,2025-10-07,developer,pro,organic,USA
user_011826,2025-11-29,developer,pro,organic,USA
user_011827,2025-02-19,student,free,organic,Other
user_011828,2025-06-23,business,pro,organic,USA
user_011829,2025-12-14,business,enterprise,paid_ad,Germany
user_011830,2024-12-09,student,pro,organic,India
user_011831,2025-08-06,developer,free,referral,India
user_011832,2025-01-28,student,free,organic,Canada
user_011833,2025-07-14,developer,free,organic,Germany
